InvoiceId,InvoiceDate,InvoiceAmount,CustomerId
606,4/2/2019,5.9,408
607,4/2/2019,74.85,409
608,4/2/2019,119.2,410
609,4/2/2019,116.55,411
610,4/2/2019,274.2,261
611,4/2/2019,165.25,235
612,4/2/2019,199.6,236
613,4/2/2019,239.55,408
614,4/3/2019,92.65,412
615,4/3/2019,389.3,413
616,4/3/2019,12.95,414
617,4/3/2019,179.7,415
618,4/3/2019,85.7,416
619,4/3/2019,173.1,417
620,4/3/2019,174.65,418
621,4/3/2019,221.2,419
622,4/3/2019,484.2,420
623,4/3/2019,564.2,421
624,4/3/2019,289.3,422
625,4/3/2019,155.2,423
626,4/3/2019,59.8,245
627,4/3/2019,59.9,393
628,4/3/2019,275.45,68
629,4/3/2019,275.35,33
630,4/4/2019,19.95,424
631,4/4/2019,289.5,425
632,4/4/2019,39.9,146
633,4/4/2019,263.15,230
634,4/4/2019,790.8,146
635,4/5/2019,304.3,426
636,4/5/2019,229.67,427
637,4/5/2019,210.25,428
638,4/5/2019,533.95,429
639,4/5/2019,139.65,430
640,4/5/2019,207.35,431
641,4/5/2019,199.6,432
642,4/5/2019,29.04,321
643,4/5/2019,254.5,428
644,4/5/2019,208.88,267
645,4/5/2019,103.6,44
646,4/5/2019,239.4,246
647,4/5/2019,640.95,230
648,4/5/2019,264.64,322
649,4/6/2019,183.1,433
650,4/6/2019,277.25,434
651,4/6/2019,91.3,37
652,4/6/2019,138.65,97
653,4/7/2019,299.7,435
654,4/7/2019,89.7,436
655,4/7/2019,232.6,437
656,4/7/2019,464.35,438
657,4/7/2019,9.96,439
658,4/7/2019,226.3,440
659,4/7/2019,419.25,441
660,4/7/2019,89.7,442
661,4/7/2019,369.05,443
662,4/7/2019,334.3,444
663,4/7/2019,209.65,230
664,4/7/2019,14.94,66
665,4/7/2019,208.2,314
666,4/7/2019,379.05,272
667,4/7/2019,180.35,440
668,4/7/2019,259.12,115
669,4/7/2019,2.49,381
670,4/7/2019,297.85,17
671,4/9/2019,74.7,445
672,4/9/2019,192,446
673,4/9/2019,540.15,447
674,4/9/2019,149.7,448
675,4/9/2019,301.3,449
676,4/9/2019,99.8,450
677,4/9/2019,64.75,451
678,4/9/2019,49.75,452
679,4/9/2019,239.6,453
680,4/9/2019,460.7,102
681,4/9/2019,119.6,90
682,4/9/2019,155.65,53
683,4/9/2019,471.96,393
684,4/10/2019,239.3,454
685,4/10/2019,230.3,455
686,4/10/2019,38.35,456
687,4/10/2019,73.55,457
688,4/10/2019,119.7,458
689,4/10/2019,119.8,316
690,4/11/2019,68.5,459
691,4/11/2019,114.7,460
692,4/11/2019,314.2,461
693,4/11/2019,240.45,462
694,4/11/2019,249.6,463
695,4/11/2019,14.95,464
696,4/11/2019,19.95,465
697,4/11/2019,169.6,466
698,4/11/2019,14.75,467
699,4/11/2019,19.95,468
700,4/11/2019,69.9,360
701,4/12/2019,23.6,469
702,4/12/2019,201.65,470
703,4/12/2019,143.6,471
704,4/12/2019,127.7,355
705,4/12/2019,174.65,235
706,4/12/2019,84.75,360
707,4/12/2019,296.8,177
708,4/12/2019,12.95,236
709,4/12/2019,71.4,115
710,4/12/2019,49.5,8
711,4/12/2019,19.92,376
712,4/12/2019,312.3,102
713,4/13/2019,327.45,472
714,4/13/2019,38.85,395
715,4/13/2019,449.1,471
716,4/13/2019,116.55,322
717,4/13/2019,490.25,440
718,4/13/2019,149.25,236
719,4/13/2019,90.65,355
720,4/14/2019,74.75,473
721,4/14/2019,66.35,474
722,4/14/2019,211.3,475
723,4/14/2019,349.65,476
724,4/14/2019,516.81,477
725,4/14/2019,69.5,478
726,4/14/2019,164.55,450
727,4/14/2019,69.8,37
728,4/14/2019,359.25,59
729,4/16/2019,174.65,479
730,4/16/2019,262.45,480
731,4/16/2019,209.65,481
732,4/16/2019,113.65,482
733,4/16/2019,149.75,483
734,4/16/2019,269.3,484
735,4/16/2019,202.55,485
736,4/16/2019,271.68,486
737,4/16/2019,90.65,487
738,4/16/2019,299.55,488
739,4/16/2019,137.4,97
740,4/16/2019,119.8,69
741,4/16/2019,132.6,36
742,4/17/2019,317.1,489
743,4/17/2019,244.3,490
744,4/17/2019,219.5,491
745,4/17/2019,67.65,492
746,4/17/2019,51.8,493
747,4/17/2019,419.9,494
748,4/17/2019,17.7,495
749,4/17/2019,74.75,496
750,4/17/2019,158.15,497
751,4/17/2019,110.55,284
752,4/17/2019,329.45,272
753,4/18/2019,224.45,498
754,4/18/2019,216.3,499
755,4/18/2019,191.55,500
756,4/18/2019,279.4,501
757,4/18/2019,212.15,502
758,4/18/2019,99.75,235
759,4/18/2019,139.65,139
760,4/19/2019,145.5,503
761,4/19/2019,159.6,504
762,4/19/2019,503.2,505
763,4/19/2019,139.65,506
764,4/19/2019,302.65,507
765,4/19/2019,359.25,508
766,4/19/2019,251.55,509
767,4/19/2019,29.5,510
768,4/19/2019,109.77,389
769,4/19/2019,331.1,36
770,4/19/2019,168.45,187
771,4/19/2019,179.6,17
772,4/20/2019,42.65,511
773,4/20/2019,29.95,512
774,4/20/2019,179.7,513
775,4/20/2019,192.5,514
776,4/20/2019,73.35,515
777,4/20/2019,263.2,516
778,4/20/2019,372.55,517
779,4/20/2019,129.65,518
780,4/20/2019,257.4,175
781,4/21/2019,14.75,519
782,4/21/2019,259.5,215
783,4/21/2019,99.75,360
784,4/21/2019,342.35,53
785,4/21/2019,139.65,7
786,4/23/2019,309.05,520
787,4/23/2019,116.55,521
788,4/23/2019,269.55,522
789,4/23/2019,572.75,523
