InvoiceId,InvoiceDate,InvoiceAmount,CustomerId
1,1/28/2019,149.75,1
2,1/28/2019,59.9,2
3,1/28/2019,489.3,3
4,1/28/2019,2.95,4
5,1/28/2019,159.6,5
6,1/28/2019,82.3,6
7,1/29/2019,219.4,7
8,1/29/2019,103.6,8
9,1/29/2019,17.7,9
10,1/29/2019,20.65,10
11,1/29/2019,95.6,11
12,1/29/2019,64.8,12
13,1/29/2019,69.65,13
14,1/29/2019,39.9,14
15,1/29/2019,99.8,15
16,1/29/2019,9.95,16
17,1/29/2019,151.4,17
18,1/29/2019,4.98,18
19,1/30/2019,193.35,19
20,1/30/2019,79.8,20
21,1/30/2019,404.4,21
22,1/30/2019,74.55,22
23,1/30/2019,27.95,23
24,1/30/2019,23.6,24
25,1/30/2019,169.3,25
26,1/30/2019,90.65,26
27,1/30/2019,224.65,27
28,1/31/2019,119.7,28
29,1/31/2019,368.9,29
30,1/31/2019,155.2,30
31,1/31/2019,34.85,31
32,1/31/2019,324.2,32
33,1/31/2019,136.45,33
34,1/31/2019,26.55,34
35,1/31/2019,179.55,35
36,1/31/2019,183.2,36
37,1/31/2019,724.2,37
38,1/31/2019,162.3,8
39,1/31/2019,761.05,7
40,2/1/2019,12.95,38
41,2/1/2019,248.05,39
42,2/1/2019,245.5,40
43,2/1/2019,199.8,41
44,2/1/2019,174.5,42
45,2/1/2019,104.65,43
46,2/1/2019,38.85,44
47,2/1/2019,39.9,45
48,2/1/2019,154.52,36
49,2/1/2019,89.7,38
50,2/1/2019,116.55,37
51,2/2/2019,12.95,46
52,2/2/2019,209.75,47
53,2/2/2019,119.7,48
54,2/2/2019,199.8,24
55,2/3/2019,286.3,49
56,2/3/2019,117.6,50
57,2/3/2019,174.65,13
58,2/3/2019,464.5,7
59,2/3/2019,314.15,38
60,2/4/2019,149.5,51
61,2/4/2019,225.35,52
62,2/4/2019,199.6,53
63,2/4/2019,20.65,54
64,2/4/2019,179.6,55
65,2/4/2019,236.55,56
66,2/4/2019,51.8,57
67,2/4/2019,39.81,24
68,2/4/2019,72.75,17
69,2/4/2019,236.35,24
70,2/6/2019,273.35,58
71,2/6/2019,140.45,59
72,2/6/2019,230.2,60
73,2/6/2019,29.9,61
74,2/6/2019,178.45,62
75,2/6/2019,11.8,24
76,2/7/2019,249.75,63
77,2/7/2019,569.25,64
78,2/7/2019,304.3,65
79,2/7/2019,17.7,66
80,2/7/2019,44.85,67
81,2/7/2019,116.55,68
82,2/7/2019,55.85,69
83,2/7/2019,23.6,70
84,2/7/2019,324.35,36
85,2/8/2019,104.65,71
86,2/8/2019,152.9,72
87,2/8/2019,389.2,73
88,2/8/2019,419.4,74
89,2/8/2019,68.8,75
90,2/8/2019,249.4,76
91,2/8/2019,24.95,77
92,2/8/2019,334.25,38
93,2/8/2019,195.65,24
94,2/9/2019,24.95,78
95,2/9/2019,257.3,79
96,2/9/2019,20.65,80
97,2/9/2019,26.55,44
98,2/10/2019,44.85,81
99,2/10/2019,257.45,82
100,2/10/2019,2.95,83
101,2/10/2019,59.8,37
102,2/10/2019,99.7,69
103,2/10/2019,46.55,13
104,2/10/2019,240.25,41
105,2/11/2019,14.95,84
106,2/11/2019,176.45,85
107,2/11/2019,70.55,86
108,2/11/2019,469.35,87
109,2/11/2019,119.7,88
110,2/11/2019,187.25,89
111,2/11/2019,299.7,90
112,2/11/2019,320.15,91
113,2/11/2019,469.45,92
114,2/11/2019,653.9,90
115,2/11/2019,159.35,80
116,2/11/2019,67.35,80
117,2/11/2019,185.6,38
118,2/12/2019,23.6,93
119,2/12/2019,129.5,94
120,2/12/2019,161.5,95
121,2/12/2019,284.2,96
122,2/12/2019,70.6,97
123,2/12/2019,90.65,98
124,2/12/2019,199.6,99
125,2/12/2019,157.08,100
126,2/12/2019,349.85,101
127,2/12/2019,174.8,102
128,2/12/2019,222.1,103
129,2/12/2019,134.55,85
130,2/12/2019,218.4,59
131,2/12/2019,29.9,66
132,2/13/2019,269.25,104
133,2/13/2019,99.75,105
134,2/13/2019,24.95,106
135,2/13/2019,137.5,107
136,2/13/2019,223.35,108
137,2/13/2019,111.8,91
138,2/13/2019,417.03,102
139,2/13/2019,194.55,13
140,2/14/2019,349.65,109
141,2/14/2019,42.29,110
142,2/14/2019,104.79,111
143,2/14/2019,29.95,112
144,2/14/2019,269.55,113
145,2/14/2019,174.65,114
146,2/14/2019,74.85,91
147,2/14/2019,8.85,68
148,2/14/2019,278.45,66
149,2/14/2019,119.7,102
150,2/15/2019,96.97,115
151,2/15/2019,113.5,116
152,2/15/2019,77.7,117
153,2/15/2019,567.95,118
154,2/15/2019,191.3,119
155,2/15/2019,321.1,91
156,2/15/2019,359.4,13
157,2/15/2019,11.8,8
158,2/16/2019,373.45,120
159,2/16/2019,159.6,121
160,2/16/2019,98.55,122
161,2/16/2019,347.25,123
162,2/16/2019,26.55,124
163,2/16/2019,219.5,125
164,2/16/2019,17.7,126
165,2/16/2019,299.7,127
166,2/16/2019,339.7,37
167,2/16/2019,105.65,7
168,2/16/2019,148.4,41
169,2/17/2019,449.55,128
170,2/17/2019,219.55,129
171,2/17/2019,32.8,130
172,2/17/2019,250.4,131
173,2/17/2019,554.85,132
174,2/17/2019,104.65,117
175,2/18/2019,119.6,133
176,2/18/2019,199.8,134
177,2/18/2019,119.6,135
178,2/18/2019,259.25,136
179,2/18/2019,299.1,137
180,2/18/2019,439.25,138
181,2/18/2019,104.73,139
182,2/18/2019,209.45,140
183,2/18/2019,11.8,141
184,2/18/2019,80.4,142
185,2/18/2019,124.65,143
186,2/18/2019,145.5,8
187,2/18/2019,479.42,36
188,2/18/2019,204.5,24
189,2/19/2019,204.35,144
190,2/19/2019,258.25,145
191,2/19/2019,425.5,146
192,2/19/2019,51.8,147
193,2/19/2019,194.57,148
194,2/19/2019,8.85,149
195,2/19/2019,259.7,150
196,2/19/2019,119.8,151
197,2/19/2019,181.25,152
198,2/19/2019,309.3,153
199,2/19/2019,220.15,154
200,2/19/2019,319.1,155
201,2/19/2019,263.2,66
202,2/19/2019,559.05,10
203,2/19/2019,23.6,17
204,2/20/2019,154.45,156
205,2/20/2019,394.45,157
206,2/20/2019,9.96,158
207,2/20/2019,127.4,159
208,2/20/2019,79.8,160
209,2/20/2019,134.55,161
210,2/20/2019,80.51,162
211,2/20/2019,239.4,163
212,2/20/2019,184.5,164
213,2/20/2019,195.4,7
214,2/21/2019,299.15,165
215,2/21/2019,5.9,166
216,2/21/2019,179.55,167
217,2/21/2019,410,168
218,2/21/2019,264.45,169
219,2/21/2019,12.95,170
220,2/21/2019,279.3,171
221,2/21/2019,247.69,172
222,2/21/2019,209.65,173
223,2/21/2019,364.05,174
224,2/21/2019,58.8,175
225,2/21/2019,264.2,176
226,2/21/2019,89.7,59
227,2/21/2019,179.65,91
228,2/21/2019,195.2,68
229,2/21/2019,162.1,36
230,2/21/2019,399.6,155
231,2/22/2019,124.45,177
232,2/22/2019,51.8,178
233,2/22/2019,401.45,179
