InvoiceId,InvoiceDate,InvoiceAmount,CustomerId
7074,7/1/2019,199.5,5313
7075,7/1/2019,77.7,5314
7076,7/1/2019,99.75,5315
7077,7/1/2019,324.75,5316
7078,7/1/2019,28.39,5317
7079,7/1/2019,119.8,5318
7080,7/1/2019,500,5319
7081,7/1/2019,118.55,5320
7082,7/1/2019,130.6,5321
7083,7/1/2019,289.9,5322
7084,7/1/2019,383.5,5323
7085,7/1/2019,199.75,5324
7086,7/1/2019,358.23,5325
7087,7/1/2019,1274.95,5326
7088,7/1/2019,358.85,5327
7089,7/1/2019,25,5328
7090,7/1/2019,165.65,5329
7091,7/1/2019,309.2,5330
7092,7/1/2019,250,5331
7093,7/1/2019,139.6,5332
7094,7/1/2019,1349.75,5333
7095,7/1/2019,134.55,5334
7096,7/1/2019,519.55,5335
7097,7/1/2019,24.95,5336
7098,7/1/2019,109.75,5337
7099,7/1/2019,394.2,5338
7100,7/1/2019,1043.9,5339
7101,7/1/2019,604.55,5340
7102,7/1/2019,285.5,5341
7103,7/1/2019,422.19,5342
7104,7/1/2019,1339.85,5343
7105,7/1/2019,143.5,2598
7106,7/1/2019,159.6,3718
7107,7/1/2019,418.8,2063
7108,7/1/2019,323.5,4291
7109,7/1/2019,130.55,575
7110,7/1/2019,252.5,1633
7111,7/1/2019,161.55,4146
7112,7/2/2019,90.65,5344
7113,7/2/2019,77.7,5345
7114,7/2/2019,185.5,5346
7115,7/2/2019,1019.05,5347
7116,7/2/2019,197.6,5348
7117,7/2/2019,248.5,5349
7118,7/2/2019,1077.7,5350
7119,7/2/2019,559.6,5351
7120,7/2/2019,1848.85,5352
7121,7/2/2019,619.45,5353
7122,7/2/2019,189.8,5354
7123,7/2/2019,177.45,5355
7124,7/2/2019,524.75,5356
7125,7/2/2019,271.4,5357
7126,7/2/2019,100,5358
7127,7/2/2019,1351.55,5359
7128,7/2/2019,909.1,5360
7129,7/2/2019,369.1,5361
7130,7/2/2019,197.55,5362
7131,7/2/2019,139.65,5363
7132,7/2/2019,229.5,5364
7133,7/2/2019,29.9,5365
7134,7/2/2019,229.65,5366
7135,7/2/2019,234.55,5367
7136,7/2/2019,105.9,5368
7137,7/2/2019,38.85,5369
7138,7/2/2019,336,5370
7139,7/2/2019,132.65,5371
7140,7/2/2019,51.8,5372
7141,7/2/2019,269.55,5373
7142,7/2/2019,147.5,5374
7143,7/2/2019,250,5375
7144,7/2/2019,159.9,5376
7145,7/2/2019,1100,5377
7146,7/2/2019,36.8,5378
7147,7/2/2019,444.25,5379
7148,7/2/2019,169.75,5380
7149,7/2/2019,49.75,5381
7150,7/2/2019,1084.8,5382
7151,7/2/2019,629.55,5383
7152,7/2/2019,114.8,4215
7153,7/2/2019,486.4,4539
7154,7/2/2019,168.35,5192
7155,7/3/2019,25.9,5384
7156,7/3/2019,89.85,5385
7157,7/3/2019,231.2,5386
7158,7/3/2019,1039.15,5387
7159,7/3/2019,209.4,5388
7160,7/3/2019,10,5389
7161,7/3/2019,551.8,5390
7162,7/3/2019,362.7,5391
7163,7/3/2019,165.85,5392
7164,7/3/2019,339.7,5393
7165,7/3/2019,799.6,5394
7166,7/3/2019,1119,5395
7167,7/3/2019,284.25,5396
7168,7/3/2019,1029.95,5397
7169,7/3/2019,702.6,5398
7170,7/3/2019,1119.15,5399
7171,7/3/2019,139.65,5400
7172,7/3/2019,1025.9,5401
7173,7/3/2019,29.9,5402
7174,7/3/2019,691.95,5403
7175,7/3/2019,134.64,5404
7176,7/3/2019,250,5405
7177,7/3/2019,299.9,5406
7178,7/3/2019,153.65,5407
7179,7/3/2019,131.7,5408
7180,7/3/2019,256.53,5409
7181,7/3/2019,44.85,5410
7182,7/3/2019,1165.55,5411
7183,7/3/2019,1170.25,5412
7184,7/3/2019,103.6,5413
7185,7/3/2019,417.15,5414
7186,7/3/2019,279.55,5415
7187,7/3/2019,14.95,5416
7188,7/3/2019,234.55,5417
7189,7/3/2019,203.7,5418
7190,7/3/2019,59.85,5419
7191,7/3/2019,216.55,5420
7192,7/3/2019,29.9,5421
7193,7/3/2019,1079.8,5422
7194,7/3/2019,204.6,5423
7195,7/3/2019,1079.8,5424
7196,7/3/2019,114.65,5425
7197,7/3/2019,50.07,5426
7198,7/3/2019,1169.15,5427
7199,7/3/2019,39.9,5428
7200,7/3/2019,179.7,5429
7201,7/3/2019,443.35,5430
7202,7/3/2019,219.35,5431
7203,7/3/2019,1279.2,5432
7204,7/3/2019,74.75,5433
7205,7/3/2019,369.3,5434
7206,7/3/2019,1119.3,5435
7207,7/3/2019,307.3,5436
7208,7/3/2019,119.35,5437
7209,7/3/2019,167.7,5438
7210,7/3/2019,378.2,5439
7211,7/3/2019,163.4,5440
7212,7/3/2019,1321.8,5441
7213,7/3/2019,431.3,5442
7214,7/3/2019,90.65,5443
7215,7/3/2019,25,5444
7216,7/3/2019,15.44,5445
7217,7/3/2019,347.23,5446
7218,7/3/2019,203.6,5447
7219,7/3/2019,174.5,5448
7220,7/3/2019,70.75,5449
7221,7/3/2019,142.45,5450
7222,7/3/2019,313.45,5451
7223,7/3/2019,90.7,4299
7224,7/3/2019,99.75,44
7225,7/3/2019,194.5,44
7226,7/4/2019,413.4,5452
7227,7/4/2019,59.85,5453
7228,7/4/2019,1039.9,5454
7229,7/4/2019,21.95,5455
7230,7/4/2019,131.6,5456
7231,7/4/2019,1025.9,5457
7232,7/4/2019,2.49,5458
7233,7/4/2019,149.75,5459
7234,7/4/2019,204.55,5460
7235,7/4/2019,134.55,5461
7236,7/4/2019,134.6,5462
7237,7/4/2019,302.45,5463
7238,7/4/2019,29.85,5464
7239,7/4/2019,250,5465
7240,7/4/2019,104.8,5466
7241,7/4/2019,1000,5467
7242,7/4/2019,179.55,5468
7243,7/4/2019,224.45,5469
7244,7/4/2019,139.75,5470
7245,7/4/2019,2.49,5471
7246,7/4/2019,299.7,5472
7247,7/4/2019,155.4,5473
7248,7/4/2019,59.8,5474
7249,7/4/2019,25.9,5475
7250,7/4/2019,500,5476
7251,7/4/2019,199.3,5477
7252,7/4/2019,1139.5,5478
7253,7/4/2019,251.55,5479
7254,7/4/2019,1284.25,5480
7255,7/4/2019,204.5,5481
7256,7/4/2019,25,5482
7257,7/4/2019,149.45,5483
7258,7/4/2019,51.8,5484
7259,7/4/2019,559.35,5485
7260,7/4/2019,39.8,5486
7261,7/4/2019,359.05,5487
7262,7/4/2019,179.4,5488
7263,7/4/2019,274.2,5489
7264,7/4/2019,329.8,5490
7265,7/4/2019,44.85,5491
7266,7/4/2019,500,5492
7267,7/4/2019,1010,5493
7268,7/4/2019,89.85,5494
7269,7/4/2019,197.7,5495
7270,7/4/2019,362.95,5496
7271,7/4/2019,497.4,5497
7272,7/4/2019,263.4,5498
7273,7/4/2019,262.95,5499
7274,7/4/2019,139.75,5500
7275,7/4/2019,449.9,5501
7276,7/4/2019,187.7,5502
7277,7/4/2019,119.7,5503
7278,7/4/2019,282.05,5504
7279,7/4/2019,59.8,5505
7280,7/4/2019,204.35,5506
7281,7/4/2019,27.95,5507
7282,7/4/2019,19.95,5508
7283,7/4/2019,116.55,5509
7284,7/4/2019,179.55,2185
7285,7/4/2019,204.55,4402
7286,7/4/2019,179.55,2790
7287,7/5/2019,159.55,5510
7288,7/5/2019,119.8,5511
7289,7/5/2019,79.8,5512
7290,7/5/2019,29.9,5513
7291,7/5/2019,191.45,5514
7292,7/5/2019,29.9,5515
7293,7/5/2019,423.85,5516
7294,7/5/2019,77.7,5517
7295,7/5/2019,264.45,5518
7296,7/5/2019,367.2,5519
7297,7/5/2019,429.4,5520
7298,7/5/2019,279.3,5521
7299,7/5/2019,1038.75,5522
7300,7/5/2019,77.7,5523
7301,7/5/2019,112.75,5524
7302,7/5/2019,1000,5525
7303,7/5/2019,769.2,5526
7304,7/5/2019,239.6,5527
7305,7/5/2019,115.65,5528
7306,7/5/2019,475.1,5529
7307,7/5/2019,1000,5530
7308,7/5/2019,274.2,5531
7309,7/5/2019,319.1,5532
7310,7/5/2019,245.55,5533
7311,7/5/2019,1100,5534
7312,7/5/2019,389.25,5535
7313,7/5/2019,359.4,5536
7314,7/5/2019,224.45,5537
7315,7/5/2019,379.5,5538
7316,7/5/2019,173.4,5539
7317,7/5/2019,239.5,5540
7318,7/5/2019,349.15,5541
7319,7/5/2019,1038.85,5542
7320,7/5/2019,290.25,5543
7321,7/5/2019,100,5544
7322,7/5/2019,479.4,5545
7323,7/5/2019,88.7,5546
7324,7/5/2019,99.75,5547
7325,7/5/2019,195.65,4010
7326,7/5/2019,10,3747
7327,7/5/2019,257.4,3394
7328,7/5/2019,8,4979
7329,7/5/2019,367.95,831
7330,7/5/2019,1059.15,1237
7331,7/6/2019,19.95,5548
7332,7/6/2019,147.65,5549
7333,7/6/2019,349.75,5550
7334,7/6/2019,154.4,5551
7335,7/6/2019,589.3,5552
7336,7/6/2019,39.9,5553
7337,7/6/2019,29.9,5554
7338,7/6/2019,100,5555
7339,7/6/2019,276.25,5556
7340,7/6/2019,353.3,5557
7341,7/6/2019,169.5,5558
7342,7/6/2019,117.2,5559
7343,7/6/2019,543.6,5560
7344,7/6/2019,291.15,5561
7345,7/6/2019,51.8,5562
7346,7/6/2019,12.95,5563
7347,7/6/2019,12.95,5564
7348,7/6/2019,89.85,5565
7349,7/6/2019,51.8,5566
7350,7/6/2019,29.9,5567
7351,7/6/2019,1000,5568
7352,7/6/2019,7.47,5569
7353,7/6/2019,159.6,5570
7354,7/6/2019,739.6,5571
7355,7/6/2019,90.65,5572
7356,7/6/2019,276.15,5573
7357,7/6/2019,1119.5,5574
7358,7/6/2019,999.25,5575
7359,7/6/2019,269.55,5576
7360,7/6/2019,1000,5577
7361,7/6/2019,94.8,5578
7362,7/6/2019,181.55,1300
7363,7/6/2019,195.65,4042
7364,7/6/2019,29.9,4328
7365,7/6/2019,499.75,3635
7366,7/6/2019,59.9,123
7367,7/6/2019,25.9,910
7368,7/6/2019,119.8,1509
7369,7/6/2019,224.55,2088
7370,7/6/2019,28.9,3256
7371,7/6/2019,206.45,4934
7372,7/6/2019,214.45,4953
7373,7/6/2019,79.75,1810
7374,7/6/2019,307.8,1623
7375,7/6/2019,237.65,5013
7376,7/6/2019,264.3,3951
7377,7/6/2019,358.15,4444
7378,7/6/2019,8,4304
7379,7/6/2019,314.3,3721
7380,7/6/2019,199.9,1010
7381,7/6/2019,808.5,1411
7382,7/6/2019,589.4,2769
7383,7/6/2019,169.4,3819
7384,7/7/2019,559.6,5579
7385,7/7/2019,100,5580
7386,7/7/2019,744.5,5581
7387,7/7/2019,25,5582
7388,7/7/2019,100,5583
7389,7/7/2019,194.55,5584
7390,7/7/2019,291.45,5585
7391,7/7/2019,150.85,5586
7392,7/7/2019,38.85,5587
7393,7/7/2019,619.35,5588
7394,7/7/2019,194.25,5589
7395,7/7/2019,112.95,5590
7396,7/7/2019,259.25,5591
7397,7/7/2019,1099.7,5592
7398,7/7/2019,124.75,5593
7399,7/7/2019,178.75,5594
7400,7/7/2019,476.25,5595
7401,7/7/2019,1112.95,5596
7402,7/7/2019,25.9,5597
7403,7/7/2019,197.55,5598
7404,7/7/2019,89.65,5599
7405,7/7/2019,549.25,5600
7406,7/7/2019,84.75,5601
7407,7/7/2019,195.55,5602
7408,7/7/2019,339.75,5603
7409,7/7/2019,151.7,5604
7410,7/7/2019,979.15,5605
7411,7/7/2019,234.55,5606
7412,7/7/2019,379.15,5607
7413,7/7/2019,38.85,5608
7414,7/7/2019,1274.9,5609
7415,7/7/2019,25.9,5610
7416,7/7/2019,10,5611
7417,7/7/2019,189.7,5612
7418,7/7/2019,431.3,5613
7419,7/7/2019,100,5614
7420,7/7/2019,9.96,5615
7421,7/7/2019,1059.8,5616
7422,7/7/2019,12.95,5617
7423,7/7/2019,19.95,5618
7424,7/7/2019,438.65,5619
7425,7/7/2019,341.1,5620
7426,7/7/2019,449.1,5621
7427,7/7/2019,250,5622
7428,7/7/2019,199.55,5623
7429,7/7/2019,299.5,5624
7430,7/7/2019,224.35,5625
7431,7/7/2019,100,5626
7432,7/7/2019,236.25,5627
7433,7/7/2019,103.6,5628
7434,7/7/2019,1125.9,5629
7435,7/7/2019,239.6,5630
7436,7/7/2019,34.89,5631
7437,7/7/2019,200.75,5632
7438,7/7/2019,250,5633
7439,7/7/2019,116.55,5634
7440,7/7/2019,290.15,5565
7441,7/7/2019,421.7,3215
7442,7/7/2019,1032.85,288
7443,7/7/2019,64.75,3897
7444,7/7/2019,169.3,1755
7445,7/7/2019,7,4786
7446,7/7/2019,339.15,4428
7447,7/7/2019,629.55,5212
7448,7/7/2019,182.55,4815
7449,7/7/2019,599.7,2819
7450,7/7/2019,477.5,3452
7451,7/7/2019,59.9,3830
7452,7/7/2019,1,3021
7453,7/7/2019,297.95,4083
7454,7/7/2019,103.6,4048
7455,7/7/2019,104.7,1556
7456,7/7/2019,325.6,1136
7457,7/7/2019,138.7,2102
7458,7/7/2019,38.85,1678
7459,7/8/2019,1236.25,5635
7460,7/8/2019,689.6,5636
7461,7/8/2019,49.85,5637
7462,7/8/2019,242.4,5638
7463,7/8/2019,382.5,5639
7464,7/8/2019,77.7,5640
7465,7/8/2019,224.4,5641
7466,7/8/2019,254.6,5642
7467,7/8/2019,179.55,5643
7468,7/8/2019,1170.45,5644
7469,7/8/2019,189.55,5645
7470,7/8/2019,1269.55,5646
7471,7/8/2019,259.35,5647
7472,7/8/2019,44.85,5648
7473,7/8/2019,203.6,5649
7474,7/8/2019,294.14,5650
7475,7/8/2019,180.65,5651
7476,7/8/2019,12.95,5652
7477,7/8/2019,1059.8,5653
7478,7/8/2019,389.25,5654
7479,7/8/2019,412.8,5655
7480,7/8/2019,222.3,5656
7481,7/8/2019,749.25,5657
7482,7/8/2019,165.85,5658
7483,7/8/2019,55.9,5659
7484,7/8/2019,23.6,5660
7485,7/8/2019,116.55,5661
7486,7/8/2019,196.35,5662
7487,7/8/2019,1025.9,5663
7488,7/8/2019,38.85,5664
7489,7/8/2019,118.55,5665
7490,7/8/2019,116.55,5666
7491,7/8/2019,209.55,5667
7492,7/8/2019,441.45,5668
7493,7/8/2019,25.9,5669
7494,7/8/2019,119.6,5670
7495,7/8/2019,158.41,5671
7496,7/8/2019,473.6,5672
7497,7/8/2019,364.05,5673
7498,7/8/2019,147.65,5674
7499,7/8/2019,263.2,5675
7500,7/8/2019,310.6,5676
7501,7/8/2019,550.65,5677
7502,7/8/2019,1051.8,5678
7503,7/8/2019,103.6,5679
7504,7/8/2019,699.65,5680
7505,7/8/2019,351.55,5681
7506,7/8/2019,204.55,5682
7507,7/8/2019,279.25,5683
7508,7/8/2019,1243.25,5684
7509,7/8/2019,892.5,5685
7510,7/8/2019,77.7,5686
7511,7/8/2019,1179.8,5687
7512,7/8/2019,329.8,5688
7513,7/8/2019,1074.75,5689
7514,7/8/2019,100,5690
7515,7/8/2019,144.63,5691
7516,7/8/2019,79.8,5692
7517,7/8/2019,1090.65,5693
